BI00B32AG    @XG22031LMW    20220126181E48031ZZ              CAVSAS-S 0.3X2 GY        CCN000005600000005600FN00000000020220301000005600NNM   20211207135848    1W    00000035000001998600000000032AG    XGXGY   000000000000XY221001
BI00B32H8    22022 MW       2022011418007703930              AVSS 0.5F B              CCN000003000000003000FN00000000020220201000003000NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM41C002
BI00B32H8    22023 MW       2022012118007703930              AVSS 0.5F B              CCN000003000000003000FN00000000020220201000003000NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM121002
BI00B32H8    22021 MW       2022010718007703935              AVSS 0.5F B/R            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C002
BI00B32H8    22021 MW       2022010718007703937              AVSS 0.5F B/Y            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C003
BI00B32H8    22021 MW       2022010718007703946              AVSS 0.5F W/G            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C006
BI00B32H8    22021 MW       2022010718007703950              AVSS 0.5F R              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C004
BI00B32H8    22022 MW       2022011418007703950              AVSS 0.5F R              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM41C004
BI00B32H8    22023 MW       2022012118007703950              AVSS 0.5F R              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM121003
BI00B32H8    22022 MW       2022011418007703952              AVSS 0.5F P              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM41C003
BI00B32H8    22021 MW       2022010718007703956              AVSS 0.5F R/G            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C005
BI00B32H8    22021 MW       2022010718007703970              AVSS 0.5F Y              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C007
BI00B32H8    22022 MW       2022011418007703970              AVSS 0.5F Y              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM41C005
BI00B32H8    22023 MW       2022012118007703970              AVSS 0.5F Y              CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM121004
BI00B32H8    22021 MW       2022010718007703973              AVSS 0.5F Y/B            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C008
BI00B32H8    22021 MW       2022010718007703975              AVSS 0.5F Y/R            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM31C009
BI00B32H8    22022 MW       2022011418007703975              AVSS 0.5F Y/R            CCN000001500000001500FN00000000020220201000001500NNM   20211207141104    1W    00000150000000674000000000032H8    TYTYC   000000000000LM41C006
BI00B32H8    22021 MW       2022010718007704030              AVSS 0.75F B             CCN000005000000005000FN00000000020220201000005000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM31C010
BI00B32H8    22022 MW       2022011418007704030              AVSS 0.75F B             CCN000005000000005000FN00000000020220201000005000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM41C007
BI00B32H8    22023 MW       2022012118007704030              AVSS 0.75F B             CCN000005000000005000FN00000000020220201000005000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM121005
BI00B32H8    22024 MW       2022012818007704030              AVSS 0.75F B             CCN000005000000005000FN00000000020220201000005000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM221002
BI00B32H8    22021 MW       2022010718007704037              AVSS 0.75F B/Y           CCN000003000000003000FN00000000020220201000003000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM31C011
BI00B32H8    22022 MW       2022011418007704037              AVSS 0.75F B/Y           CCN000004000000004000FN00000000020220201000004000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM41C008
BI00B32H8    22023 MW       2022012118007704037              AVSS 0.75F B/Y           CCN000003000000003000FN00000000020220201000003000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM121006
BI00B32H8    22024 MW       2022012818007704037              AVSS 0.75F B/Y           CCN000002000000002000FN00000000020220201000002000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM221003
BI00B32H8    22021 MW       2022010718007704060              AVSS 0.75F G             CCN000001000000001000FN00000000020220201000001000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM31C012
BI00B32H8    22022 MW       2022011418007704060              AVSS 0.75F G             CCN000001000000001000FN00000000020220201000001000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM41C009
BI00B32H8    22023 MW       2022012118007704060              AVSS 0.75F G             CCN000001000000001000FN00000000020220201000001000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM121007
BI00B32H8    22021 MW       2022010718007704063              AVSS 0.75F G/B           CCN000001000000001000FN00000000020220201000001000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM31C013
BI00B32H8    22022 MW       2022011418007704063              AVSS 0.75F G/B           CCN000001000000001000FN00000000020220201000001000NNM   20211207141104    1W    00000100000000943000000000032H8    TYTYC   000000000000LM41C010
BI00B32H8    @22022 MW      20220114181B32102S1              AVSSCS 0.5FX2 DGY        CCN000001200000001200FN00000000020220201000001200NNM   20211207141058    1W    00000030000002779000000000032H8    TYTYC   000000000000LM41C001
BI00B32H8    @22023 MW      20220121181B32102S1              AVSSCS 0.5FX2 DGY        CCN000000900000000900FN00000000020220201000000900NNM   20211207141058    1W    00000030000002779000000000032H8    TYTYC   000000000000LM121001
BI00B32H8    @22024 MW      20220128181B32102S1              AVSSCS 0.5FX2 DGY        CCN000001200000001200FN00000000020220201000001200NNM   20211207141058    1W    00000030000002779000000000032H8    TYTYC   000000000000LM221001
BI00B32H8    22022IMW       20220114180077039M3              AVSS 0.5F O/B            CCN000001500000001500FN00000000020220201000001500NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI41C006
BI00B32H8    22021IMW       2022010718007703918              AVSS 0.5F G/O            CCN000003000000003000FN00000000020220201000003000NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI31C009
BI00B32H8    22021IMW       2022010718007703945              AVSS 0.5F W/R            CCN000001500000001500FN00000000020220201000001500NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI31C010
BI00B32H8    22021IMW       2022010718007703963              AVSS 0.5F G/B            CCN000003000000003000FN00000000020220201000003000NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI31C008
BI00B32H8    22022IMW       2022011418007703963              AVSS 0.5F G/B            CCN000001500000001500FN00000000020220201000001500NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI41C005
BI00B32H8    22023IMW       2022012118007703963              AVSS 0.5F G/B            CCN000001500000001500FN00000000020220201000001500NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI121003
BI00B32H8    22024IMW       2022012818007703963              AVSS 0.5F G/B            CCN000001500000001500FN00000000020220201000001500NNM   20211207141106    1W    00000150000000674000000000032H8    TYTYC   000000000000LI221003
BI00B32H8    22021IMW       2022010718007704036              AVSS 0.75F B/G           CCN000003000000003000FN00000000020220201000003000NNM   20211207141106    1W    00000100000000943000000000032H8    TYTYC   000000000000LI31C011
