BI00B32AG    @XG22054LMW    20220422181E48022ZZ              CAVSAS-S 0.5X2 GY        CCN000000300000000000FY00000000020220501000000000NNM10 20220314094754    1W    00000030000002561000000000032AG    XGXGY   000000000000XY124001
BI00B32N3    NBT205 4       20220428180D0203790              AVSSH 0.3F L             CCN000002000000002000FN00000000020220301000002000NNM   20220314140231    1W    00000200000000515000000000032N3    ABYIPL-B000000000000XB224022
BI00B32N3    NBT205 1       20220331180D0203917              AVSSH 0.5F LG/B          CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323027
BI00B32N3    NBT205 1       20220331180D0203930              AVSSH 0.5F B             CCN000009000000009000FN00000000020220301000009000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323024
BI00B32N3    NBT205 2       20220407180D0203930              AVSSH 0.5F B             CCN000009000000009000FN00000000020220301000009000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423026
BI00B32N3    NBT205 3       20220421180D0203930              AVSSH 0.5F B             CCN000009000000009000FN00000000020220301000009000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124027
BI00B32N3    NBT205 4       20220428180D0203930              AVSSH 0.5F B             CCN000007500000007500FN00000000020220301000007500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224024
BI00B32N3    NBT205 1       20220331180D0203940              AVSSH 0.5F W             CCN000004500000004500FN00000000020220301000004500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323030
BI00B32N3    NBT205 2       20220407180D0203940              AVSSH 0.5F W             CCN000004500000004500FN00000000020220301000004500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423032
BI00B32N3    NBT205 3       20220421180D0203940              AVSSH 0.5F W             CCN000006000000006000FN00000000020220301000006000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124034
BI00B32N3    NBT205 4       20220428180D0203940              AVSSH 0.5F W             CCN000003000000003000FN00000000020220301000003000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224031
BI00B32N3    NBT205 4       20220428180D0203941              AVSSH 0.5F GY            CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224027
BI00B32N3    NBT205 1       20220331180D0203943              AVSSH 0.5F W/B           CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB323031
BI00B32N3    NBT205 2       20220407180D0203943              AVSSH 0.5F W/B           CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423033
BI00B32N3    NBT205 3       20220421180D0203943              AVSSH 0.5F W/B           CCN000003000000003000FN00000000020220301000003000NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124035
BI00B32N3    NBT205 2       20220407180D0203950              AVSSH 0.5F R             CCN000004500000004500FN00000000020220301000004500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB423030
BI00B32N3    NBT205 3       20220421180D0203950              AVSSH 0.5F R             CCN000004500000004500FN00000000020220301000004500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB124032
BI00B32N3    NBT205 4       20220428180D0203950              AVSSH 0.5F R             CCN000001500000001500FN00000000020220301000001500NNM   20220314140231    1W    00000150000000689000000000032N3    ABYIPL-B000000000000XB224028
