BI00A1200    2399T51729     202112297289-6547                HOUSING FEMALE ASS'Y     PCN000240000000103200FN00000000020210901000103200NNM00020211224144120    1N0N  0000024000000115200000136201200    YCYC    005500360039
BI00B32AF    JTB2033        202202257116-4121-02             TERMINAL                 CCN000013500000013500FN00000000020220301000013500NNM   20211224150720    4P0P  00000450000000618800000912432AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047116-4121-02             TERMINAL                 CCN000004500000004500FN00000000020220301000004500NNM   20211224150720    4P0P  00000450000000618800000912432AF    HBYHVTB 006400630015
BI00B32AF    JTB2031        202202117116-4415-02             TERMINAL                 CCN000152000000152000FN00000000020220301000152000NNM   20211224150720    4P0P  00003800000000596600000925732AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187116-4415-02             TERMINAL                 CCN000114000000114000FN00000000020220301000114000NNM   20211224150720    4P0P  00003800000000596600000925732AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257116-4415-02             TERMINAL                 CCN000114000000114000FN00000000020220301000114000NNM   20211224150720    4P0P  00003800000000596600000925732AF    HBYHVTB 006400630017
BI00B32AF    JTB2034        202203047116-4415-02             TERMINAL                 CCN000038000000038000FN00000000020220301000038000NNM   20211224150720    4P0P  00003800000000596600000925732AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117116-4416-02             TERMINAL                 CCN000032000000032000FN00000000020220301000032000NNM   20211224150720    4P0P  00003200000000518400000847132AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187116-4416-02             TERMINAL                 CCN000032000000032000FN00000000020220301000032000NNM   20211224150720    4P0P  00003200000000518400000847132AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257116-4416-02             TERMINAL                 CCN000064000000064000FN00000000020220301000064000NNM   20211224150720    4P0P  00003200000000518400000847132AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117116-4486-02             TERMINAL                 CCN000504000000504000FN00000000020220301000504000NNM   20211224150720    4P0P  00002800000000666400000995132AF    HBYHVTB 006400630017
BI00B32AF    JTB2032        202202187116-4486-02             TERMINAL                 CCN000420000000420000FN00000000020220301000420000NNM   20211224150720    4P0P  00002800000000666400000995132AF    HBYHVTB 006400630017
BI00B32AF    JTB2033        202202257116-4486-02             TERMINAL                 CCN000364000000364000FN00000000020220301000364000NNM   20211224150720    4P0P  00002800000000666400000995132AF    HBYHVTB 006400630017
BI00B32AF    JTB2034        202203047116-4486-02             TERMINAL                 CCN000168000000168000FN00000000020220301000168000NNM   20211224150720    4P0P  00002800000000666400000995132AF    HBYHVTB 006400630017
BI00B32AF    JTB2031        202202117116-5042-02             TERMINAL                 CCN000121500000121500FN00000000020220301000121500NNM   20211224150720    4P0P  00001350000000560300000845532AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-5042-02             TERMINAL                 CCN000189000000189000FN00000000020220301000189000NNM   20211224150720    4P0P  00001350000000560300000845532AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-5042-02             TERMINAL                 CCN000162000000162000FN00000000020220301000162000NNM   20211224150720    4P0P  00001350000000560300000845532AF    HBYHVTB 006400630015
BI00B32AF    JTB2034        202203047116-5042-02             TERMINAL                 CCN000081000000081000FN00000000020220301000081000NNM   20211224150720    4P0P  00001350000000560300000845532AF    HBYHVTB 006400630015
BI00B32AF    JTB2032        202202187116-5043-02             TERMINAL FEMALE          CCN000108000000108000FN00000000020220301000108000NNM   20211224150720    4P0P  00001200000000559200000844432AF    HBYHVTB 006400630015
BI00B32AF    JTB2033        202202257116-5043-02             TERMINAL FEMALE          CCN000084000000084000FN00000000020220301000084000NNM   20211224150720    4P0P  00001200000000559200000844432AF    HBYHVTB 006400630015
