BI00B1200    2399T52319     202204287289-7212-30             HOUSING FEMALE ASS'Y     CCN000008880000000000FY00000000020220501000000000NNMQ0820220401101049    4N0N  0000002400000138840000159341200    YCYC    005500360039
BI00B32AG    XG22072LMW     202206107116-4026                TERMINAL                 CCN000048000000048000FN00000000020220701000048000NNM   20220401175146    4P0P  00001600000000664000000994332AG    XGXGY   006400630017
BI00B32AG    XG22073LMW     202206177116-4026                TERMINAL                 CCN000064000000064000FN00000000020220701000064000NNM   20220401175146    4P0P  00001600000000664000000994332AG    XGXGY   006400630017
BI00B32AG    XG22074LMW     202206247116-4026                TERMINAL                 CCN000064000000064000FN00000000020220701000064000NNM   20220401175146    4P0P  00001600000000664000000994332AG    XGXGY   006400630017
BI00B32AG    XG22071LMW     202206037172-1372-10             FRONT HOLDER             CCN000003900000003900FN00000000020220701000003900NNM   20220401175146    4F0F  00000390000000655200000955232AG    XGXGY   005500360039
BI00B32AG    XG22072LMW     202206107172-1372-10             FRONT HOLDER             CCN000003900000003900FN00000000020220701000003900NNM   20220401175146    4F0F  00000390000000655200000955232AG    XGXGY   005500360039
BI00B32AG    XG22073LMW     202206177172-1372-10             FRONT HOLDER             CCN000007800000007800FN00000000020220701000007800NNM   20220401175146    4F0F  00000390000000655200000955232AG    XGXGY   005500360039
BI00B32AG    XG22074LMW     202206247172-1372-10             FRONT HOLDER             CCN000003900000003900FN00000000020220701000003900NNM   20220401175146    4F0F  00000390000000655200000955232AG    XGXGY   005500360039
BI00B32AG    XG22072LMW     202206107283-1968-30             CONNECTOR                CCN000000900000000900FN00000000020220701000000900NNM   20220401175146    1N0N  00000090000001140000001318332AG    XGXGY   005600390040
BI00B32AG    XG22071LMW     202206037283-5843                CONNECTOR                CCN000001500000001500FN00000000020220701000001500NNM   20220401175146    1N0N  00000150000000889000001132032AG    XGXGY   005600390040
BI00B32AG    XG22072LMW     202206107283-5843                CONNECTOR                CCN000001500000001500FN00000000020220701000001500NNM   20220401175146    1N0N  00000150000000889000001132032AG    XGXGY   005600390040
BI00B32AG    XG22074LMW     202206247283-5843                CONNECTOR                CCN000001500000001500FN00000000020220701000001500NNM   20220401175146    1N0N  00000150000000889000001132032AG    XGXGY   005600390040
BI00B32AG    XG22071LMW     202206037289-4696-30             HOUSING FEMALE ASS'Y     CCN000018000000018000FN00000000020220701000018000NNM   20220401175146    4N0N  00000200000000913400001055432AG    XGXGY   005400370024
BI00B32AG    XG22072LMW     202206107289-4696-30             HOUSING FEMALE ASS'Y     CCN000018000000018000FN00000000020220701000018000NNM   20220401175146    4N0N  00000200000000913400001055432AG    XGXGY   005400370024
BI00B32AG    XG22073LMW     202206177289-4696-30             HOUSING FEMALE ASS'Y     CCN000018000000018000FN00000000020220701000018000NNM   20220401175146    4N0N  00000200000000913400001055432AG    XGXGY   005400370024
BI00B32AG    XG22074LMW     202206247289-4696-30             HOUSING FEMALE ASS'Y     CCN000016000000016000FN00000000020220701000016000NNM   20220401175146    4N0N  00000200000000913400001055432AG    XGXGY   005400370024
BI00B32AG    XG22071LMW     202206037289-7615-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020220701000004800NNM   20220401175146    4N0N  00000032000000738000000948032AG    XGXGY   005400370024
BI00B32AG    XG22072LMW     202206107289-7615-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020220701000004800NNM   20220401175146    4N0N  00000032000000738000000948032AG    XGXGY   005400370024
BI00B32AG    XG22073LMW     202206177289-7615-30             HOUSING FEMALE ASS'Y     CCN000004800000004800FN00000000020220701000004800NNM   20220401175146    4N0N  00000032000000738000000948032AG    XGXGY   005400370024
BI00B32AG    XG22074LMW     202206247289-7615-30             HOUSING FEMALE ASS'Y     CCN000005120000005120FN00000000020220701000005120NNM   20220401175146    4N0N  00000032000000738000000948032AG    XGXGY   005400370024
BI00B32AG    XG22071LMW     202206037388-0314                CONNECTOR ASS'Y          CCN000002400000002400FN00000000020220701000002400NNM   20220401175146    4N0N  00000120000001038000001132332AG    XGXGY   005400370024
BI00B32AG    XG22072LMW     202206107388-0314                CONNECTOR ASS'Y          CCN000001200000001200FN00000000020220701000001200NNM   20220401175146    4N0N  00000120000001038000001132332AG    XGXGY   005400370024
BI00B32AG    XG22073LMW     202206177388-0314                CONNECTOR ASS'Y          CCN000001200000001200FN00000000020220701000001200NNM   20220401175146    4N0N  00000120000001038000001132332AG    XGXGY   005400370024
BI00B32AG    XG22074LMW     202206247388-0314                CONNECTOR ASS'Y          CCN000001200000001200FN00000000020220701000001200NNM   20220401175146    4N0N  00000120000001038000001132332AG    XGXGY   005400370024
BI00B32AG    #XG22071LMW    202206037157-3992-90             CONNECTOR SEALED         CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    2C0C  00004000000000300000000363332AG    XGXGY   002700430014
BI00B32AG    #XG22073LMW    202206177157-3992-90             CONNECTOR SEALED         CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    2C0C  00004000000000300000000363332AG    XGXGY   002700430014
BI00B32AG    #XG22071LMW    202206037158-3003-90             RUBBER STOPPER           CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    2C0C  00002000000000250000000306032AG    XGXGY   002700430014
BI00B32AG    #XG22072LMW    202206107158-3003-90             RUBBER STOPPER           CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    2C0C  00002000000000250000000306032AG    XGXGY   002700430014
BI00B32AG    #XG22073LMW    202206177158-3003-90             RUBBER STOPPER           CCN000060000000060000FN00000000020220701000060000NNM   20220401175146    2C0C  00002000000000250000000306032AG    XGXGY   002700430014
BI00B32AG    #XG22074LMW    202206247158-3003-90             RUBBER STOPPER           CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    2C0C  00002000000000250000000306032AG    XGXGY   002700430014
BI00B32AG    #XG22071LMW    202206037158-3008-80             RUBBER STOPPER           CCN000020000000020000FN00000000020220701000020000NNM   20220401175146    2C0C  00002000000000288000000343032AG    XGXGY   004300270014
BI00B32AG    #XG22073LMW    202206177158-3008-80             RUBBER STOPPER           CCN000020000000020000FN00000000020220701000020000NNM   20220401175146    2C0C  00002000000000288000000343032AG    XGXGY   004300270014
BI00B32AG    #XG22071LMW    202206037158-3120-90             CONNECTOR WIRE SEAL      CCN000120000000120000FN00000000020220701000120000NNM   20220401175146    2C0C  00002000000000136000000194032AG    XGXGY   002700430014
BI00B32AG    #XG22072LMW    202206107158-3120-90             CONNECTOR WIRE SEAL      CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    2C0C  00002000000000136000000194032AG    XGXGY   002700430014
BI00B32AG    #XG22073LMW    202206177158-3120-90             CONNECTOR WIRE SEAL      CCN000060000000060000FN00000000020220701000060000NNM   20220401175146    2C0C  00002000000000136000000194032AG    XGXGY   002700430014
BI00B32AG    #XG22074LMW    202206247158-3120-90             CONNECTOR WIRE SEAL      CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    2C0C  00002000000000136000000194032AG    XGXGY   002700430014
BI00B32AG    #XG22071LMW    202206037158-3121-80             WIRE SEAL                CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    2C0C  00002000000000118000000187332AG    XGXGY   002700430014
BI00B32AG    #XG22072LMW    202206107158-3121-80             WIRE SEAL                CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    2C0C  00002000000000118000000187332AG    XGXGY   002700430014
BI00B32AG    #XG22073LMW    202206177158-3121-80             WIRE SEAL                CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    2C0C  00002000000000118000000187332AG    XGXGY   002700430014
BI00B32AG    #XG22074LMW    202206247158-3121-80             WIRE SEAL                CCN000020000000020000FN00000000020220701000020000NNM   20220401175146    2C0C  00002000000000118000000187332AG    XGXGY   002700430014
BI00B32AG    #XG22072LMW    202206107158-3654-80             WIRE TUBE                CCN000120000000120000FN00000000020220701000120000NNM   20220401175146    2H0H  00004000000000104000000152232AG    XGXGY   004300270014
BI00B32AG    #XG22073LMW    202206177158-3654-80             WIRE TUBE                CCN000120000000120000FN00000000020220701000120000NNM   20220401175146    2H0H  00004000000000104000000152232AG    XGXGY   004300270014
BI00B32AG    #XG22074LMW    202206247158-3654-80             WIRE TUBE                CCN000120000000120000FN00000000020220701000120000NNM   20220401175146    2H0H  00004000000000104000000152232AG    XGXGY   004300270014
BI00B32AG    #XG22071LMW    202206037182-9631-40             JOINT CONNECTOR          CCN000003000000003000FN00000000020220701000003000NNM   20220401175146    2F0F  00000300000001182000001307432AG    XGXGY   005400370024
BI00B32AG    #XG22072LMW    202206107182-9631-40             JOINT CONNECTOR          CCN000006000000006000FN00000000020220701000006000NNM   20220401175146    2F0F  00000300000001182000001307432AG    XGXGY   005400370024
BI00B32AG    #XG22073LMW    202206177182-9631-40             JOINT CONNECTOR          CCN000006000000006000FN00000000020220701000006000NNM   20220401175146    2F0F  00000300000001182000001307432AG    XGXGY   005400370024
BI00B32AG    #XG22074LMW    202206247182-9631-40             JOINT CONNECTOR          CCN000006000000006000FN00000000020220701000006000NNM   20220401175146    2F0F  00000300000001182000001307432AG    XGXGY   005400370024
BI00B32AG    #XG22071LMW    202206037182-9633-40             JOINT CONNECTOR          CCN000006000000006000FN00000000020220701000006000NNM   20220401175146    2F0F  00000300000001335000001460532AG    XGXGY   005400370024
BI00B32AG    #XG22072LMW    202206107182-9633-40             JOINT CONNECTOR          CCN000009000000009000FN00000000020220701000009000NNM   20220401175146    2F0F  00000300000001335000001460532AG    XGXGY   005400370024
BI00B32AG    #XG22073LMW    202206177182-9633-40             JOINT CONNECTOR          CCN000006000000006000FN00000000020220701000006000NNM   20220401175146    2F0F  00000300000001335000001460532AG    XGXGY   005400370024
BI00B32AG    #XG22074LMW    202206247182-9633-40             JOINT CONNECTOR          CCN000009000000009000FN00000000020220701000009000NNM   20220401175146    2F0F  00000300000001335000001460532AG    XGXGY   005400370024
BI00B32AG    XG22073NMW     202206177116-4120-02             TERMINAL                 CCN000012000000012000FN00000000020220701000012000NNM   20220401175146    4P0P  00000600000000780000001073632AG    XGXGY   006400630015
BI00B32AG    XG22074NMW     202206247116-4120-02             TERMINAL                 CCN000012000000012000FN00000000020220701000012000NNM   20220401175146    4P0P  00000600000000780000001073632AG    XGXGY   006400630015
BI00B32AG    XG22072NMW     202206107116-4121-02             TERMINAL                 CCN000058500000058500FN00000000020220701000058500NNM   20220401175146    4P0P  00000450000000618800000912432AG    XGXGY   006400630015
BI00B32AG    XG22073NMW     202206177116-4121-02             TERMINAL                 CCN000063000000063000FN00000000020220701000063000NNM   20220401175146    4P0P  00000450000000618800000912432AG    XGXGY   006400630015
BI00B32AG    XG22074NMW     202206247116-4121-02             TERMINAL                 CCN000058500000058500FN00000000020220701000058500NNM   20220401175146    4P0P  00000450000000618800000912432AG    XGXGY   006400630015
BI00B32AG    XG22071NMW     202206037116-4122-02             TERMINAL                 CCN000009000000009000FN00000000020220701000009000NNM   20220401175146    4P0P  00000450000000656600000950232AG    XGXGY   006400630015
BI00B32AG    XG22072NMW     202206107116-4122-02             TERMINAL                 CCN000009000000009000FN00000000020220701000009000NNM   20220401175146    4P0P  00000450000000656600000950232AG    XGXGY   006400630015
BI00B32AG    XG22073NMW     202206177116-4122-02             TERMINAL                 CCN000009000000009000FN00000000020220701000009000NNM   20220401175146    4P0P  00000450000000656600000950232AG    XGXGY   006400630015
BI00B32AG    XG22074NMW     202206247116-4122-02             TERMINAL                 CCN000009000000009000FN00000000020220701000009000NNM   20220401175146    4P0P  00000450000000656600000950232AG    XGXGY   006400630015
BI00B32AG    XG22071NMW     202206037116-4415-02             TERMINAL                 CCN000456000000456000FN00000000020220701000456000NNM   20220401175146    4P0P  00003800000000596600000925732AG    XGXGY   006400630017
BI00B32AG    XG22072NMW     202206107116-4415-02             TERMINAL                 CCN000646000000646000FN00000000020220701000646000NNM   20220401175146    4P0P  00003800000000596600000925732AG    XGXGY   006400630017
BI00B32AG    XG22073NMW     202206177116-4415-02             TERMINAL                 CCN000684000000684000FN00000000020220701000684000NNM   20220401175146    4P0P  00003800000000596600000925732AG    XGXGY   006400630017
BI00B32AG    XG22074NMW     202206247116-4415-02             TERMINAL                 CCN000646000000646000FN00000000020220701000646000NNM   20220401175146    4P0P  00003800000000596600000925732AG    XGXGY   006400630017
BI00B32AG    XG22074NMW     202206247126-8853-02             TERMINAL                 CCN000052500000052500FN00000000020220701000052500NNM   20220401175146    4P0P  00000750000000562500000847732AG    XGXGY   006400630015
BI00B32AG    XG22072NMW     202206107126-8854-02             TERMINAL                 CCN000007500000007500FN00000000020220701000007500NNM   20220401175146    4P0P  00000750000000604500000889732AG    XGXGY   006400630015
BI00B32AG    XG22073NMW     202206177126-8854-02             TERMINAL                 CCN000007500000007500FN00000000020220701000007500NNM   20220401175146    4P0P  00000750000000604500000889732AG    XGXGY   006400630015
BI00B32AG    XG22073NMW     202206177158-3165-90             WIRE SEAL                CCN000240000000240000FN00000000020220701000240000NNM   20220401175146    1C0C  00004000000000124000000172432AG    XGXGY   004300270014
BI00B32AG    XG22074NMW     202206247158-3165-90             WIRE SEAL                CCN000200000000200000FN00000000020220701000200000NNM   20220401175146    1C0C  00004000000000124000000172432AG    XGXGY   004300270014
BI00B32AG    XG22072NMW     202206107158-3166-60             WIRE SEAL                CCN000200000000200000FN00000000020220701000200000NNM   20220401175146    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22073NMW     202206177158-3166-60             WIRE SEAL                CCN000400000000400000FN00000000020220701000400000NNM   20220401175146    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22074NMW     202206247158-3166-60             WIRE SEAL                CCN000480000000480000FN00000000020220701000480000NNM   20220401175146    1C0C  00004000000000104000000152432AG    XGXGY   002700430014
BI00B32AG    XG22072NMW     202206107158-3167-80             WIRE SEAL                CCN000200000000200000FN00000000020220701000200000NNM   20220401175146    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22073NMW     202206177158-3167-80             WIRE SEAL                CCN000260000000260000FN00000000020220701000260000NNM   20220401175146    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22074NMW     202206247158-3167-80             WIRE SEAL                CCN000280000000280000FN00000000020220701000280000NNM   20220401175146    1C0C  00002000000000048000000109032AG    XGXGY   002700430014
BI00B32AG    XG22071NMW     202206037158-3168-80             SEALED                   CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22072NMW     202206107158-3168-80             SEALED                   CCN000060000000060000FN00000000020220701000060000NNM   20220401175146    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22073NMW     202206177158-3168-80             SEALED                   CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22074NMW     202206247158-3168-80             SEALED                   CCN000040000000040000FN00000000020220701000040000NNM   20220401175146    1C0C  00002000000000044000000092132AG    XGXGY   004300260014
BI00B32AG    XG22072NMW     202206107158-3169-40             SEALING PLUG             CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    XG22073NMW     202206177158-3169-40             SEALING PLUG             CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    XG22074NMW     202206247158-3169-40             SEALING PLUG             CCN000080000000080000FN00000000020220701000080000NNM   20220401175146    1C0C  00004000000000156000000204132AG    XGXGY   004300260014
BI00B32AG    #XG22071NMW    202206037123-6423-30             CONNECTOR                CCN000004000000004000FN00000000020220701000004000NNM   20220401175146    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    #XG22072NMW    202206107123-6423-30             CONNECTOR                CCN000004000000004000FN00000000020220701000004000NNM   20220401175146    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    #XG22073NMW    202206177123-6423-30             CONNECTOR                CCN000004000000004000FN00000000020220701000004000NNM   20220401175146    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    #XG22074NMW    202206247123-6423-30             CONNECTOR                CCN000006000000006000FN00000000020220701000006000NNM   20220401175146    2F0F  00000200000001002000001167632AG    XGXGY   005600390023
BI00B32AG    XG22071QMW     202206037158-3022-80             RUBBER STOPPER           CCN000005000000005000FN00000000020220701000005000NNM   20220401175146    1C0C  00000500000000467500000524032AG    XGXGY   002700430014
BI00B32AG    XG22072QMW     202206107158-3022-80             RUBBER STOPPER           CCN000005000000005000FN00000000020220701000005000NNM   20220401175146    1C0C  00000500000000467500000524032AG    XGXGY   002700430014
BI00B32AG    XG22074QMW     202206247158-3022-80             RUBBER STOPPER           CCN000010000000010000FN00000000020220701000010000NNM   20220401175146    1C0C  00000500000000467500000524032AG    XGXGY   002700430014
BI00B32A7    ZZ22061BMW     202205047114-4032                TERMINAL                 CCN000007500000007500FN00000000020220601000007500NNM   20220401175146    4P0P  00000750000000735000001063632A7    ZZZZY   006400630017
BI00B32A7    ZZ22061BMW     202205047114-4729-08             TERMINAL                 CCN000060000000060000FN00000000020220601000060000NNM   20220401175146    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22062BMW     202205117114-4729-08             TERMINAL                 CCN000060000000060000FN00000000020220601000060000NNM   20220401175146    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22063BMW     202205187114-4729-08             TERMINAL                 CCN000090000000090000FN00000000020220601000090000NNM   20220401175146    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22064BMW     202205257114-4729-08             TERMINAL                 CCN000030000000030000FN00000000020220601000030000NNM   20220401175146    4P0P  00003000000000522000000816232A7    ZZZZY   006400630015
BI00B32A7    ZZ22061BMW     202205047116-3154-08             TERMINAL                 CCN000054000000054000FN00000000020220601000054000NNM   20220401175146    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22062BMW     202205117116-3154-08             TERMINAL                 CCN000054000000054000FN00000000020220601000054000NNM   20220401175146    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22063BMW     202205187116-3154-08             TERMINAL                 CCN000108000000108000FN00000000020220601000108000NNM   20220401175146    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22064BMW     202205257116-3154-08             TERMINAL                 CCN000027000000027000FN00000000020220601000027000NNM   20220401175146    4P0P  00002700000000475200000760432A7    ZZZZY   006400630015
BI00B32A7    ZZ22062BMW     202205117137-3047-30             UNIT PACKING             CCN000003000000003000FN00000000020220601000003000NNM   20220401175146    1C0C  00000100000000170500000218932A7    ZZZZY   002700430014
BI00B32A7    ZZ22063BMW     202205187137-3047-30             UNIT PACKING             CCN000020000000020000FN00000000020220601000020000NNM   20220401175146    1C0C  00000100000000170500000218932A7    ZZZZY   002700430014
BI00B32A7    ZZ22064BMW     202205257137-3047-30             UNIT PACKING             CCN000007000000007000FN00000000020220601000007000NNM   20220401175146    1C0C  00000100000000170500000218932A7    ZZZZY   002700430014
BI00B32A7    ZZ22061BMW     202205047158-3167-80             WIRE SEAL                CCN000040000000040000FN00000000020220601000040000NNM   20220401175146    1C0C  00002000000000048000000109032A7    ZZZZY   002700430014
BI00B32A7    ZZ22063BMW     202205187158-3167-80             WIRE SEAL                CCN000040000000040000FN00000000020220601000040000NNM   20220401175146    1C0C  00002000000000048000000109032A7    ZZZZY   002700430014
BI00B32A7    ZZ22062BMW     202205117172-5402-30             SEAL RUBBER              CCN000024000000024000FN00000000020220601000024000NNM   20220401175146    1C0C  00000800000000457600000506032A7    ZZZZY   004300270014
BI00B32A7    ZZ22063BMW     202205187172-5402-30             SEAL RUBBER              CCN000056000000056000FN00000000020220601000056000NNM   20220401175146    1C0C  00000800000000457600000506032A7    ZZZZY   004300270014
BI00B32A7    ZZ22064BMW     202205257172-5402-30             SEAL RUBBER              CCN000016000000016000FN00000000020220601000016000NNM   20220401175146    1C0C  00000800000000457600000506032A7    ZZZZY   004300270014
BI00B32A7    ZZ22063BMW     202205187172-5403-30             SEALED PACKING           CCN000012000000012000FN00000000020220601000012000NNM   20220401175146    1C0C  00000400000000653600000701732A7    ZZZZY   004300270014
BI00B32A7    ZZ22064BMW     202205257172-5403-30             SEALED PACKING           CCN000016000000016000FN00000000020220601000016000NNM   20220401175146    1C0C  00000400000000653600000701732A7    ZZZZY   004300270014
BI00B32A7    ZZ22061BMW     202205047289-3342                HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020220601000002400NNM   20220401175146    1N0N  00000240000000686400000901432A7    ZZZZY   005500360039
BI00B32A7    ZZ22062BMW     202205117289-3342                HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020220601000002400NNM   20220401175146    1N0N  00000240000000686400000901432A7    ZZZZY   005500360039
BI00B32A7    ZZ22064BMW     202205257289-3342                HOUSING FEMALE ASS'Y     CCN000002400000002400FN00000000020220601000002400NNM   20220401175146    1N0N  00000240000000686400000901432A7    ZZZZY   005500360039
BI00B32A7    #ZZ22061BMW    202205047172-5937-90             SEAL RUBBER              CCN000005000000005000FN00000000020220601000005000NNM   20220401175146    2H0H  00000100000000620000000666832A7    ZZZZY   004300270014
BI00B32A7    #ZZ22062BMW    202205117172-5937-90             SEAL RUBBER              CCN000003000000003000FN00000000020220601000003000NNM   20220401175146    2H0H  00000100000000620000000666832A7    ZZZZY   004300270014
BI00B32A7    #ZZ22063BMW    202205187172-5937-90             SEAL RUBBER              CCN000003000000003000FN00000000020220601000003000NNM   20220401175146    2H0H  00000100000000620000000666832A7    ZZZZY   004300270014
BI00B32A7    #ZZ22061BMW    202205047182-9632-30             JOINT CONNECTOR          CCN000003000000003000FN00000000020220601000003000NNM   20220401175146    2F0F  00000300000001320000001445532A7    ZZZZY   005400370024
BI00B32A7    #ZZ22063BMW    202205187182-9632-30             JOINT CONNECTOR          CCN000003000000003000FN00000000020220601000003000NNM   20220401175146    2F0F  00000300000001320000001445532A7    ZZZZY   005400370024
BI00B32A7    ZZ22063LMW     202205187017-1180-02             TERMINAL                 CCN000072000000072000FN00000000020220601000072000NNM   20220401175146    4P0P  00007200000001065600001229032A7    ZZZZY   005100280028
BI00B32A7    ZZ22061LMW     202205047017-1182-02             TERMINAL                 CCN000045000000045000FN00000000020220601000045000NNM   20220401175146    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22062LMW     202205117017-1182-02             TERMINAL                 CCN000045000000045000FN00000000020220601000045000NNM   20220401175146    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22063LMW     202205187017-1182-02             TERMINAL                 CCN000045000000045000FN00000000020220601000045000NNM   20220401175146    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22064LMW     202205257017-1182-02             TERMINAL                 CCN000045000000045000FN00000000020220601000045000NNM   20220401175146    4P0P  00004500000001165500001318632A7    ZZZZY   005100280028
BI00B32A7    ZZ22062LMW     202205117017-1183-02             TERMINAL                 CCN000027000000027000FN00000000020220601000027000NNM   20220401175146    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22063LMW     202205187017-1183-02             TERMINAL                 CCN000054000000054000FN00000000020220601000054000NNM   20220401175146    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22064LMW     202205257017-1183-02             TERMINAL                 CCN000027000000027000FN00000000020220601000027000NNM   20220401175146    4P0P  00002700000001139400001307432A7    ZZZZY   005100280028
BI00B32A7    ZZ22061LMW     202205047116-1685-02             TERMINAL                 CCN000192000000192000FN00000000020220601000192000NNM   20220401175146    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22062LMW     202205117116-1685-02             TERMINAL                 CCN000048000000048000FN00000000020220601000048000NNM   20220401175146    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22063LMW     202205187116-1685-02             TERMINAL                 CCN000072000000072000FN00000000020220601000072000NNM   20220401175146    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22064LMW     202205257116-1685-02             TERMINAL                 CCN000048000000048000FN00000000020220601000048000NNM   20220401175146    4P0P  00002400000000897600001065232A7    ZZZZY   005100280028
BI00B32A7    ZZ22063LMW     202205187116-4025                TERMINAL                 CCN000016000000016000FN00000000020220601000016000NNM   20220401175146    4P0P  00001600000000644800000975132A7    ZZZZY   006400630017
BI00B32A7    ZZ22061LMW     202205047116-4026                TERMINAL                 CCN000016000000016000FN00000000020220601000016000NNM   20220401175146    4P0P  00001600000000664000000994332A7    ZZZZY   006400630017
BI00B32A7    ZZ22062LMW     202205117116-4026                TERMINAL                 CCN000016000000016000FN00000000020220601000016000NNM   20220401175146    4P0P  00001600000000664000000994332A7    ZZZZY   006400630017
BI00B32A7    ZZ22063LMW     202205187116-4026                TERMINAL                 CCN000048000000048000FN00000000020220601000048000NNM   20220401175146    4P0P  00001600000000664000000994332A7    ZZZZY   006400630017
BI00B32A7    ZZ22061LMW     202205047123-1508                CONNECTOR                CCN000022000000022000FN00000000020220601000022000NNM   20220401175146    1F0F  00000100000000933000001174032A7    ZZZZY   005600390040
BI00B32A7    ZZ22062LMW     202205117123-1508                CONNECTOR                CCN000008000000008000FN00000000020220601000008000NNM   20220401175146    1F0F  00000100000000933000001174032A7    ZZZZY   005600390040
BI00B32A7    ZZ22063LMW     202205187123-1508                CONNECTOR                CCN000008000000008000FN00000000020220601000008000NNM   20220401175146    1F0F  00000100000000933000001174032A7    ZZZZY   005600390040
BI00B32A7    ZZ22064LMW     202205257123-1508                CONNECTOR                CCN000002000000002000FN00000000020220601000002000NNM   20220401175146    1F0F  00000100000000933000001174032A7    ZZZZY   005600390040
BI00B32A7    ZZ22061LMW     202205047126-8853-02             TERMINAL                 CCN000060000000060000FN00000000020220601000060000NNM   20220401175146    4P0P  00000750000000562500000847732A7    ZZZZY   006400630015
BI00B32A7    ZZ22062LMW     202205117126-8853-02             TERMINAL                 CCN000037500000037500FN00000000020220601000037500NNM   20220401175146    4P0P  00000750000000562500000847732A7    ZZZZY   006400630015
BI00B32A7    ZZ22063LMW     202205187126-8853-02             TERMINAL                 CCN000052500000052500FN00000000020220601000052500NNM   20220401175146    4P0P  00000750000000562500000847732A7    ZZZZY   006400630015
BI00B32A7    ZZ22064LMW     202205257126-8853-02             TERMINAL                 CCN000015000000015000FN00000000020220601000015000NNM   20220401175146    4P0P  00000750000000562500000847732A7    ZZZZY   006400630015
BI00B32A7    ZZ22061LMW     202205047126-8854-02             TERMINAL                 CCN000082500000082500FN00000000020220601000082500NNM   20220401175146    4P0P  00000750000000604500000889732A7    ZZZZY   006400630015
BI00B32A7    ZZ22062LMW     202205117126-8854-02             TERMINAL                 CCN000037500000037500FN00000000020220601000037500NNM   20220401175146    4P0P  00000750000000604500000889732A7    ZZZZY   006400630015
BI00B32A7    ZZ22063LMW     202205187126-8854-02             TERMINAL                 CCN000045000000045000FN00000000020220601000045000NNM   20220401175146    4P0P  00000750000000604500000889732A7    ZZZZY   006400630015
BI00B32A7    ZZ22064LMW     202205257126-8854-02             TERMINAL                 CCN000015000000015000FN00000000020220601000015000NNM   20220401175146    4P0P  00000750000000604500000889732A7    ZZZZY   006400630015
BI00B32A7    ZZ22061LMW     202205047126-8855-02             TERMINAL                 CCN000102000000102000FN00000000020220601000102000NNM   20220401175146    4P0P  00000600000000510600000795832A7    ZZZZY   006400630015
